e_;k_;d_;c_;c_local;provid;b_;b_local;culture;faith;terrain;baronytype
e_sudeste;k_fluminense;d_serra_dos_orgaos;c_br_21_nova_friburgo;Nova Friburgo;164;b_br_21_nova_friburgo;Nova Friburgo;carioca;neopentecostalism;mountains;castle_holding
e_sudeste;k_fluminense;d_serra_dos_orgaos;c_br_21_nova_friburgo;Nova Friburgo;165;b_br_21_silva_jardim;Silva Jardim;carioca;neopentecostalism;plains;castle_holding
e_sudeste;k_fluminense;d_serra_dos_orgaos;c_br_21_nova_friburgo;Nova Friburgo;166;b_br_21_doutor_elias;Doutor Elias;carioca;neopentecostalism;plains;castle_holding
e_sudeste;k_fluminense;d_serra_dos_orgaos;c_br_21_nova_friburgo;Nova Friburgo;167;b_br_21_parque_dos_alpes;Parque dos Alpes;carioca;neopentecostalism;plains;castle_holding
e_sudeste;k_fluminense;d_serra_dos_orgaos;c_br_15_al_m_para_ba;Além Paraíba;168;b_br_15_al_m_para_ba;Além Paraíba;paraiba;apostolicism;plains;castle_holding
e_sudeste;k_fluminense;d_serra_dos_orgaos;c_br_15_al_m_para_ba;Além Paraíba;169;b_br_21_carmo;Carmo;paraiba;apostolicism;mountains;castle_holding
e_sudeste;k_fluminense;d_serra_dos_orgaos;c_br_15_al_m_para_ba;Além Paraíba;170;b_br_21_contendas;Contendas;paraiba;apostolicism;mountains;castle_holding
e_sudeste;k_fluminense;d_costa_do_sol;c_br_21_araruama;Araruama;171;b_br_21_araruama;Araruama;carioca;neopentecostalism;jungle;castle_holding
e_sudeste;k_fluminense;d_costa_do_sol;c_br_21_araruama;Araruama;172;b_br_21_rio_bonito;Rio Bonito;carioca;neopentecostalism;plains;castle_holding
e_sudeste;k_fluminense;d_costa_do_sol;c_br_21_cabo_frio;Cabo Frio;173;b_br_21_cabo_frio;Cabo Frio;carioca;neopentecostalism;plains;castle_holding
e_sudeste;k_fluminense;d_costa_do_sol;c_br_21_cabo_frio;Cabo Frio;174;b_br_21_iguaba_grande;Iguaba Grande;carioca;neopentecostalism;plains;castle_holding
e_sudeste;k_fluminense;d_costa_do_sol;c_br_21_arma_o_de_b_zios;Armação de Búzios;175;b_br_21_arma_o_de_b_zios;Armação de Búzios;carioca;neopentecostalism;plains;castle_holding
e_sudeste;k_fluminense;d_costa_verde;c_br_21_angra_dos_reis;Angra dos Reis;176;b_br_21_angra_dos_reis;Angra dos Reis;carioca;apostolicism;mountains;castle_holding
e_sudeste;k_fluminense;d_costa_verde;c_br_21_angra_dos_reis;Angra dos Reis;177;b_br_21_longa;Longa;carioca;apostolicism;mountains;castle_holding
e_sudeste;k_fluminense;d_costa_verde;c_br_21_angra_dos_reis;Angra dos Reis;178;b_br_21_bracui;Bracui;carioca;apostolicism;mountains;castle_holding
e_sudeste;k_fluminense;d_costa_verde;c_br_21_mangaratiba;Mangaratiba;179;b_br_21_mangaratiba;Mangaratiba;carioca;apostolicism;mountains;castle_holding
e_sudeste;k_fluminense;d_costa_verde;c_br_21_mangaratiba;Mangaratiba;180;b_br_21_rio_claro;Rio Claro;carioca;apostolicism;mountains;castle_holding
e_sudeste;k_fluminense;d_costa_verde;c_br_21_mangaratiba;Mangaratiba;181;b_br_21_escola_de_pesca;Escola de Pesca;carioca;apostolicism;jungle;castle_holding
e_sudeste;k_fluminense;d_costa_verde;c_br_21_paraty;Paraty;182;b_br_21_paraty;Paraty;carioca;apostolicism;jungle;castle_holding
e_sudeste;k_fluminense;d_costa_verde;c_br_21_paraty;Paraty;183;b_br_21_sert_o_do_taquari;Sertão do Taquari;carioca;apostolicism;mountains;castle_holding
e_sudeste;k_minas_gerais;d_belzonte;c_br_15_belo_horizonte;Belo Horizonte;184;b_br_15_belo_horizonte;Belo Horizonte;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_belzonte;c_br_15_belo_horizonte;Belo Horizonte;185;b_br_15_brumadinho;Brumadinho;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_belzonte;c_br_15_belo_horizonte;Belo Horizonte;186;b_br_15_bom_destino;Bom Destino;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_belzonte;c_br_15_sete_lagoas;Sete Lagoas;187;b_br_15_sete_lagoas;Sete Lagoas;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_belzonte;c_br_15_sete_lagoas;Sete Lagoas;188;b_br_15_ara_a_;Araçaí;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_belzonte;c_br_15_sete_lagoas;Sete Lagoas;189;b_br_15_baldim;Baldim;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_varginha;Varginha;190;b_br_15_varginha;Varginha;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_varginha;Varginha;191;b_br_15_tr_s_cora_es;Três Corações;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_varginha;Varginha;192;b_br_15_tr_s_pontas;Três Pontas;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_pouso_alegre;Pouso Alegre;193;b_br_15_pouso_alegre;Pouso Alegre;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_pouso_alegre;Pouso Alegre;194;b_br_15_camanducaia;Camanducaia;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_pouso_alegre;Pouso Alegre;195;b_br_15_santa_rita_do_sapuca_;Santa Rita do Sapucaí;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_pouso_alegre;Pouso Alegre;196;b_br_15_jacutinga;Jacutinga;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_pouso_alegre;Pouso Alegre;197;b_br_15_cambu_;Cambuí;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_pouso_alegre;Pouso Alegre;198;b_br_15_cangonhal;Cangonhal;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_po_os_de_caldas;Poços de Caldas;199;b_br_15_po_os_de_caldas;Poços de Caldas;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_po_os_de_caldas;Poços de Caldas;200;b_br_15_campestre;Campestre;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_po_os_de_caldas;Poços de Caldas;201;b_br_15_s_o_jos_da_cachoeira;São José da Cachoeira;capiau;apostolicism;mountains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_alfenas;Alfenas;202;b_br_15_alfenas;Alfenas;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_alfenas;Alfenas;203;b_br_15_boa_esperan_a;Boa Esperança;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_sapucai;c_br_15_alfenas;Alfenas;204;b_br_15_machado;Machado;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_paraibuna;c_br_15_juiz_de_fora;Juiz de Fora;205;b_br_15_juiz_de_fora;Juiz de Fora;paraiba;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_paraibuna;c_br_15_juiz_de_fora;Juiz de Fora;206;b_br_15_santos_dumont;Santos Dumont;paraiba;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_paraibuna;c_br_15_juiz_de_fora;Juiz de Fora;207;b_br_15_lima_duarte;Lima Duarte;paraiba;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_paraibuna;c_br_15_cataguases;Cataguases;208;b_br_15_cataguases;Cataguases;paraiba;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_paraibuna;c_br_15_cataguases;Cataguases;209;b_br_15_s_o_jo_o_nepomuceno;São João Nepomuceno;paraiba;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_paraibuna;c_br_15_cataguases;Cataguases;210;b_br_15_bicas;Bicas;paraiba;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_paraibuna;c_br_15_cataguases;Cataguases;211;b_br_15_val_o_quente;Valão Quente;paraiba;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_paraibuna;c_br_15_ub_;Ubá;212;b_br_15_ub_;Ubá;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_paraibuna;c_br_15_ub_;Ubá;213;b_br_15_rio_pomba;Rio Pomba;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_paraibuna;c_br_15_ub_;Ubá;214;b_br_15_divin_sia;Divinésia;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_ferroquadro;c_ouro_preto;Ouro Preto;215;b_br_15_ouro_preto;Ouro Preto;mineiro;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_ferroquadro;c_ouro_preto;Ouro Preto;216;b_br_15_nova_lima;Nova Lima;mineiro;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_ferroquadro;c_ouro_preto;Ouro Preto;217;b_br_15_mariana;Mariana;mineiro;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_ferroquadro;c_ouro_preto;Ouro Preto;218;b_br_15_caet_;Caeté;mineiro;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_ferroquadro;c_ouro_preto;Ouro Preto;219;b_br_15_bar_o_de_cocais;Barão de Cocais;mineiro;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_ferroquadro;c_br_15_itabira;Itabira;220;b_br_15_itabira;Itabira;mineiro;apostolicism;mountains;castle_holding
e_sudeste;k_minas_gerais;d_ferroquadro;c_br_15_itabira;Itabira;221;b_br_15_jo_o_monlevade;João Monlevade;mineiro;apostolicism;mountains;castle_holding
e_sudeste;k_minas_gerais;d_ferroquadro;c_br_15_itabira;Itabira;222;b_br_15_s_o_domingos_do_prata;São Domingos do Prata;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_ferroquadro;c_br_15_itabira;Itabira;223;b_br_15_severo;Severo;mineiro;apostolicism;mountains;castle_holding
e_sudeste;k_minas_gerais;d_ferroquadro;c_br_15_conselheiro_lafaiete;Conselheiro Lafaiete;224;b_br_15_conselheiro_lafaiete;Conselheiro Lafaiete;mineiro;apostolicism;mountains;castle_holding
e_sudeste;k_minas_gerais;d_ferroquadro;c_br_15_conselheiro_lafaiete;Conselheiro Lafaiete;225;b_br_15_congonhas;Congonhas;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_ferroquadro;c_br_15_conselheiro_lafaiete;Conselheiro Lafaiete;226;b_br_15_catas_altas_da_noruega;Catas Altas da Noruega;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_ferroquadro;c_br_15_conselheiro_lafaiete;Conselheiro Lafaiete;227;b_br_15_pereirinhas;Pereirinhas;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_piranga;c_br_15_ipatinga;Ipatinga;228;b_br_15_ipatinga;Ipatinga;mineiro;terra_benta;mountains;castle_holding
e_sudeste;k_minas_gerais;d_piranga;c_br_15_ipatinga;Ipatinga;229;b_br_15_coronel_fabriciano;Coronel Fabriciano;mineiro;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_piranga;c_br_15_ipatinga;Ipatinga;230;b_br_15_santo_ant_nio_do_livramento;Santo Antônio do Livramento;mineiro;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_piranga;c_br_15_vi_osa;Viçosa;231;b_br_15_vi_osa;Viçosa;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_piranga;c_br_15_vi_osa;Viçosa;232;b_br_15_ponte_nova;Ponte Nova;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_piranga;c_br_15_vi_osa;Viçosa;233;b_br_15_rio_casca;Rio Casca;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_piranga;c_br_15_caratinga;Caratinga;234;b_br_15_caratinga;Caratinga;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_piranga;c_br_15_caratinga;Caratinga;235;b_br_15_inhapim;Inhapim;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_piranga;c_br_15_caratinga;Caratinga;236;b_br_15_bom_jesus_do_galho;Bom Jesus do Galho;mineiro;apostolicism;mountains;castle_holding
e_sudeste;k_minas_gerais;d_piranga;c_br_15_caratinga;Caratinga;237;b_br_15_dona_carlota;Dona Carlota;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_alto_sao_francisco;c_br_15_divin_polis;Divinópolis;238;b_br_15_divin_polis;Divinópolis;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_alto_sao_francisco;c_br_15_divin_polis;Divinópolis;239;b_br_15_lagoa_da_prata;Lagoa da Prata;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_alto_sao_francisco;c_br_15_divin_polis;Divinópolis;240;b_br_15_bom_despacho;Bom Despacho;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_alto_sao_francisco;c_br_15_par_de_minas;Pará de Minas;241;b_br_15_par_de_minas;Pará de Minas;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_alto_sao_francisco;c_br_15_par_de_minas;Pará de Minas;242;b_br_15_pomp_u;Pompéu;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_alto_sao_francisco;c_br_15_par_de_minas;Pará de Minas;243;b_br_15_pitangui;Pitangui;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_alto_sao_francisco;c_br_15_s_o_gotardo;São Gotardo;244;b_br_15_s_o_gotardo;São Gotardo;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_alto_sao_francisco;c_br_15_s_o_gotardo;São Gotardo;245;b_br_15_luz;Luz;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_alto_sao_francisco;c_br_15_s_o_gotardo;São Gotardo;246;b_br_15_abaet_;Abaeté;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vertentes;c_br_15_lavras;Lavras;247;b_br_15_lavras;Lavras;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vertentes;c_br_15_lavras;Lavras;248;b_br_15_perd_es;Perdões;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vertentes;c_br_15_lavras;Lavras;249;b_br_15_campo_belo;Campo Belo;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vertentes;c_br_15_lavras;Lavras;250;b_br_15_esta_ao_de_carrancas;Estaçao de Carrancas;capiau;apostolicism;mountains;castle_holding
e_sudeste;k_minas_gerais;d_vertentes;c_br_15_barbacena;Barbacena;251;b_br_15_barbacena;Barbacena;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vertentes;c_br_15_barbacena;Barbacena;252;b_br_15_ponte_chique_do_martelo;Ponte Chique do Martelo;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vertentes;c_br_15_barbacena;Barbacena;253;b_br_15_abreus;Abreus;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vertentes;c_br_15_s_o_jo_o_del_rei;São João del Rei;254;b_br_15_s_o_jo_o_del_rei;São João del Rei;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vertentes;c_br_15_s_o_jo_o_del_rei;São João del Rei;255;b_br_15_tiradentes;Tiradentes;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vertentes;c_br_15_s_o_jo_o_del_rei;São João del Rei;256;b_br_15_capela_do_jaguara;Capela do Jaguara;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vertentes;c_br_15_oliveira;Oliveira;257;b_br_15_cl_udio;Cláudio;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vertentes;c_br_15_oliveira;Oliveira;258;b_br_15_oliveira;Oliveira;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vertentes;c_br_15_oliveira;Oliveira;259;b_br_15_para_dos_vilelas;Para dos Vilelas;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_canastra;c_br_15_s_o_sebasti_o_do_para_so;São Sebastião do Paraíso;260;b_br_15_guaxup_;Guaxupé;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_canastra;c_br_15_s_o_sebasti_o_do_para_so;São Sebastião do Paraíso;261;b_br_15_s_o_sebasti_o_do_para_so;São Sebastião do Paraíso;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_canastra;c_br_15_s_o_sebasti_o_do_para_so;São Sebastião do Paraíso;262;b_br_15_muzambinho;Muzambinho;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_canastra;c_br_15_s_o_sebasti_o_do_para_so;São Sebastião do Paraíso;263;b_br_15_ant_nio_bueno;Antônio Bueno;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_canastra;c_br_15_passos;Passos;264;b_br_15_passos;Passos;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_canastra;c_br_15_passos;Passos;265;b_br_15_carmo_do_rio_claro;Carmo do Rio Claro;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_canastra;c_br_15_passos;Passos;266;b_br_15_c_ssia;Cássia;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_canastra;c_br_15_passos;Passos;267;b_br_15_posse;Posse;capiau;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_canastra;c_br_15_formiga;Formiga;268;b_br_15_formiga;Formiga;mineiro;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_canastra;c_br_15_formiga;Formiga;269;b_br_15_piu_;Piuí;mineiro;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_canastra;c_br_15_formiga;Formiga;270;b_br_15_bambu_;Bambuí;mineiro;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_vale_do_rio_doce;c_br_15_governador_valadares;Governador Valadares;271;b_br_15_governador_valadares;Governador Valadares;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vale_do_rio_doce;c_br_15_governador_valadares;Governador Valadares;272;b_br_15_das_laranjeiras;das Laranjeiras;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vale_do_rio_doce;c_br_15_governador_valadares;Governador Valadares;273;b_br_15_alto_para_so;Alto Paraíso;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vale_do_rio_doce;c_br_15_governador_valadares;Governador Valadares;274;b_br_15_s_o_sebasti_o_do_bugre;São Sebastião do Bugre;mineiro;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vale_do_rio_doce;c_br_08_baixo_guandu;Baixo Guandu;275;b_br_08_baixo_guandu;Baixo Guandu;mineiro;neopentecostalism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vale_do_rio_doce;c_br_08_baixo_guandu;Baixo Guandu;276;b_br_15_resplendor;Resplendor;mineiro;neopentecostalism;mountains;castle_holding
e_sudeste;k_minas_gerais;d_vale_do_rio_doce;c_br_08_baixo_guandu;Baixo Guandu;277;b_br_15_campo_alegre_de_minas;Campo Alegre de Minas;mineiro;neopentecostalism;plains;castle_holding
e_sudeste;k_minas_gerais;d_vale_do_rio_doce;c_br_15_guanh_es;Guanhães;278;b_br_15_guanh_es;Guanhães;mineiro;benzedura;plains;castle_holding
e_sudeste;k_minas_gerais;d_vale_do_rio_doce;c_br_15_guanh_es;Guanhães;279;b_br_15_santa_maria_do_sua_u_;Santa Maria do Suaçuí;mineiro;benzedura;plains;castle_holding
e_sudeste;k_minas_gerais;d_caparao;c_br_15_muria_;Muriaé;280;b_br_15_muria_;Muriaé;paraiba;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_caparao;c_br_15_muria_;Muriaé;281;b_br_15_carangola;Carangola;paraiba;terra_benta;mountains;castle_holding
e_sudeste;k_minas_gerais;d_caparao;c_br_15_muria_;Muriaé;282;b_br_15_bom_jesus_do;Bom Jesus do;paraiba;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_caparao;c_br_15_manhua_u;Manhuaçu;283;b_br_15_manhua_u;Manhuaçu;paraiba;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_caparao;c_br_15_manhua_u;Manhuaçu;284;b_br_15_matip_;Matipó;paraiba;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_caparao;c_br_15_manhua_u;Manhuaçu;285;b_br_15_mutum;Mutum;paraiba;apostolicism;mountains;castle_holding
e_sudeste;k_minas_gerais;d_caparao;c_br_15_manhua_u;Manhuaçu;286;b_br_15_maring_;Maringá;paraiba;apostolicism;plains;castle_holding
e_sudeste;k_minas_gerais;d_alta_mantiqueira;c_br_15_s_o_louren_o;São Lourenço;287;b_br_15_s_o_louren_o;São Lourenço;capiau;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_alta_mantiqueira;c_br_15_s_o_louren_o;São Lourenço;288;b_br_15_caxambu;Caxambu;capiau;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_alta_mantiqueira;c_br_15_s_o_louren_o;São Lourenço;289;b_br_15_passa_quatro;Passa Quatro;capiau;terra_benta;mountains;castle_holding
e_sudeste;k_minas_gerais;d_alta_mantiqueira;c_br_15_s_o_louren_o;São Lourenço;290;b_br_15_capit_o_do_esp_rito_santo;Capitão do Espírito Santo;capiau;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_alta_mantiqueira;c_br_15_itajub_;Itajubá;291;b_br_15_itajub_;Itajubá;capiau;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_alta_mantiqueira;c_br_15_itajub_;Itajubá;292;b_br_15_parais_polis;Paraisópolis;capiau;terra_benta;plains;castle_holding
e_sudeste;k_minas_gerais;d_alta_mantiqueira;c_br_15_andrel_ndia;Andrelândia;293;b_br_15_andrel_ndia;Andrelândia;paraiba;apostolicism;mountains;castle_holding
e_sudeste;k_minas_gerais;d_alta_mantiqueira;c_br_15_andrel_ndia;Andrelândia;294;b_br_21_campo_alegre;Campo Alegre;paraiba;apostolicism;mountains;castle_holding
e_sudeste;k_tiete;d_rio_preto;c_br_27_s_o_jos_do_rio_preto;São José do Rio Preto;295;b_br_27_s_o_jos_do_rio_preto;São José do Rio Preto;caipira;apostolicism;plains;castle_holding
e_sudeste;k_tiete;d_rio_preto;c_br_27_s_o_jos_do_rio_preto;São José do Rio Preto;296;b_br_27_tanabi;Tanabi;caipira;apostolicism;plains;castle_holding
e_sudeste;k_tiete;d_rio_preto;c_br_27_s_o_jos_do_rio_preto;São José do Rio Preto;297;b_br_27_jos_bonif_cio;José Bonifácio;caipira;apostolicism;plains;castle_holding
e_sudeste;k_tiete;d_rio_preto;c_br_27_s_o_jos_do_rio_preto;São José do Rio Preto;298;b_br_27_boturuna;Boturuna;caipira;apostolicism;plains;castle_holding
e_sudeste;k_tiete;d_rio_preto;c_br_27_catanduva;Catanduva;299;b_br_27_catanduva;Catanduva;caipira;apostolicism;plains;castle_holding
e_sudeste;k_tiete;d_rio_preto;c_br_27_catanduva;Catanduva;300;b_br_27_novo_horizonte;Novo Horizonte;caipira;apostolicism;plains;castle_holding
e_sudeste;k_tiete;d_rio_preto;c_br_27_catanduva;Catanduva;301;b_br_27_urup_s;Urupês;caipira;apostolicism;plains;castle_holding
e_sudeste;k_tiete;d_rio_preto;c_br_27_fernand_polis;Fernandópolis;302;b_br_27_fernand_polis;Fernandópolis;caipira;apostolicism;plains;castle_holding
e_sudeste;k_tiete;d_rio_preto;c_br_27_fernand_polis;Fernandópolis;303;b_br_27_jales;Jales;caipira;apostolicism;plains;castle_holding
e_sudeste;k_tiete;d_rio_preto;c_br_27_fernand_polis;Fernandópolis;304;b_br_27_santa_f_do_sul;Santa Fé do Sul;caipira;apostolicism;plains;castle_holding
e_sudeste;k_tiete;d_rio_preto;c_br_27_fernand_polis;Fernandópolis;305;b_br_27_ouroeste;Ouroeste;caipira;apostolicism;plains;castle_holding
e_sudeste;k_tiete;d_rio_preto;c_br_27_votuporanga;Votuporanga;306;b_br_27_votuporanga;Votuporanga;caipira;apostolicism;plains;castle_holding
e_sudeste;k_tiete;d_rio_preto;c_br_27_votuporanga;Votuporanga;307;b_br_27_riol_ndia;Riolândia;caipira;apostolicism;plains;castle_holding
